age,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
Adult,Private,HS-grad,Never-married,Priv-house-serv,Not-in-family,White,Female,None,None,FullTime,Mexico,<=50K
Adult,Private,HS-grad,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,None,None,FullTime,Columbia,<=50K
Adult,Self-emp-not-inc,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,None,None,PartTime,United-States,<=50K
Adult,Local-gov,Some-college,Never-married,Exec-managerial,Own-child,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Masters,Married-civ-spouse,Prof_specialty,Husband,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Senior,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,None,FullTime,United-States,<=50K
Adult,Private,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Male,None,High,FullTime,United-States,>50K
Adult,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Sales,Own-child,White,Female,None,None,PartTime,United-States,<=50K
Child,Private,10th,Married-civ-spouse,Sales,Own-child,White,Female,None,None,PartTime,United-States,<=50K
Adult,Local-gov,HS-grad,Never-married,Other-service,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Widowed,Adm-clerical,Unmarried,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-acdm,Separated,Transport-moving,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Prof_specialty,Wife,White,Female,Low,None,PartTime,Canada,<=50K
Adult,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,None,Low,FullTime,Japan,<=50K
Adult,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,None,FullTime,United-States,>50K
Adult,Private,10th,Divorced,Handlers-cleaners,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,11th,Widowed,Other-service,Unmarried,White,Female,None,None,FullTime,United-States,<=50K
Adult,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,State-gov,HS-grad,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,None,None,FullTime,United-States,<=50K
Adult,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,OverTime,United-States,>50K
Adult,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-not-inc,HS-grad,Divorced,Sales,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,None,PartTime,United-States,>50K
Adult,Private,Assoc-acdm,Divorced,Tech-support,Own-child,White,Female,None,Low,PartTime,United-States,<=50K
Adult,Private,Assoc-voc,Never-married,Craft-repair,Unmarried,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,7th-8th,Divorced,Handlers-cleaners,Not-in-family,White,Male,Low,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,None,None,OverTime,United-States,>50K
Adult,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,Low,None,FullTime,United-States,>50K
Adult,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,Some-college,Never-married,Other-service,Own-child,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-voc,Never-married,Craft-repair,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,None,None,FullTime,United-States,<=50K
Senior,Private,Masters,Never-married,Exec-managerial,Own-child,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Separated,Other-service,Other-relative,Black,Male,None,None,FullTime,United-States,<=50K
Adult,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,OverTime,United-States,>50K
Adult,Private,Some-college,Never-married,Other-service,Own-child,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,10th,Never-married,Craft-repair,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,<=50K
Senior,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,None,PartTime,Hungary,<=50K
Adult,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,5th-6th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,None,None,FullTime,Mexico,<=50K
Adult,Self-emp-not-inc,7th-8th,Never-married,Craft-repair,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,State-gov,Assoc-acdm,Widowed,Exec-managerial,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Prof_specialty,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Senior,Private,Assoc-voc,Widowed,Prof-specialty,Not-in-family,White,Male,High,None,OverTime,United-States,>50K
Adult,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,High,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Divorced,Handlers-cleaners,Not-in-family,White,Male,None,Low,FullTime,United-States,>50K
Adult,Private,Bachelors,Married-civ-spouse,Sales,Wife,White,Female,None,None,PartTime,United-States,>50K
Adult,Private,1st-4th,Widowed,Other-service,Other-relative,White,Female,None,None,PartTime,Mexico,<=50K
Adult,Local-gov,HS-grad,Divorced,Tech-support,Unmarried,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,11th,Divorced,Transport-moving,Not-in-family,White,Male,None,None,OverTime,United-States,<=50K
Adult,Local-gov,Bachelors,Never-married,Tech-support,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,Low,FullTime,United-States,<=50K
Adult,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Female,Low,None,FullTime,United-States,>50K
Adult,Local-gov,Some-college,Divorced,Other-service,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,State-gov,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Other-service,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Local-gov,10th,Married-civ-spouse,Other-service,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,None,None,PartTime,United-States,>50K
Adult,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Sales,Other-relative,Black,Female,None,None,PartTime,Dominican-Republic,<=50K
Adult,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,None,High,FullTime,United-States,>50K
Adult,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-acdm,Never-married,Exec-managerial,Not-in-family,White,Female,None,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,Low,None,PartTime,United-States,<=50K
Adult,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,OverTime,United-States,<=50K
Adult,Private,12th,Never-married,Sales,Own-child,Black,Female,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Divorced,Handlers-cleaners,Unmarried,Black,Female,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,None,None,OverTime,United-States,<=50K
Adult,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,High,None,OverTime,United-States,>50K
Adult,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Federal-gov,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,Black,Male,None,None,FullTime,Jamaica,>50K
Adult,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,Low,None,FullTime,United-States,>50K
Adult,Private,Some-college,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,None,None,PartTime,Philippines,<=50K
Adult,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Federal-gov,Some-college,Separated,Adm-clerical,Not-in-family,Black,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Never-married,Adm-clerical,Own-child,Black,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-AF-spouse,Other-service,Wife,White,Female,None,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,None,None,FullTime,United-States,<=50K
Adult,Local-gov,Some-college,Separated,Handlers-cleaners,Not-in-family,Black,Male,None,None,FullTime,United-States,<=50K
Adult,Private,12th,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,None,FullTime,United-States,>50K
Adult,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,None,None,PartTime,United-States,>50K
Adult,Private,HS-grad,Married-spouse-absent,Transport-moving,Not-in-family,Other,Male,None,None,PartTime,Canada,<=50K
Adult,Private,Assoc-voc,Separated,Prof-specialty,Unmarried,White,Female,None,None,FullTime,United-States,<=50K
Senior,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,PartTime,United-States,<=50K
Adult,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,Black,Female,None,None,FullTime,United-States,<=50K
Adult,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,1st-4th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,None,None,FullTime,Mexico,<=50K
Adult,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,High,None,FullTime,United-States,>50K
Adult,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Self-emp-not-inc,Some-college,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,None,None,FullTime,United-States,<=50K
Adult,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,None,Low,FullTime,United-States,>50K
Adult,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Prof_specialty,Wife,White,Female,None,None,FullTime,Mexico,<=50K
Adult,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,None,High,FullTime,United-States,>50K
Adult,Local-gov,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,White,Male,None,None,PartTime,United-States,>50K
Adult,Self-emp-not-inc,Masters,Separated,Tech-support,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,State-gov,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,10th,Never-married,Other-service,Unmarried,White,Female,None,None,PartTime,Mexico,<=50K
Adult,Local-gov,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Prof_specialty,Not-in-family,White,Male,Low,None,OverTime,United-States,>50K
Adult,Private,Some-college,Never-married,Prof_specialty,Own-child,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,None,None,FullTime,Canada,<=50K
Adult,Private,HS-grad,Separated,Prof-specialty,Other-relative,Other,Female,None,None,FullTime,Puerto-Rico,<=50K
Adult,Private,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,None,None,FullTime,United-States,>50K
Adult,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,Columbia,<=50K
Adult,Local-gov,Bachelors,Separated,Prof-specialty,Unmarried,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,None,None,PartTime,United-States,>50K
Senior,Private,7th-8th,Divorced,Prof_specialty,Not-in-family,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,None,None,OverTime,United-States,>50K
Adult,Private,Some-college,Married-spouse-absent,Transport-moving,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
