@relation audlt_scrub

@attribute age {Adult,Child,Senior}
@attribute workclass {Self-emp-not-inc,Private,State-gov,Federal-gov,Local-gov,Self-emp-inc,Without-pay,Never-worked}
@attribute education {Bachelors,HS-grad,11th,Masters,9th,Some-college,Assoc-acdm,Assoc-voc,7th-8th,Doctorate,Prof-school,5th-6th,10th,1st-4th,Preschool,12th}
@attribute marital-status {Married-civ-spouse,Divorced,Married-spouse-absent,Never-married,Separated,Married-AF-spouse,Widowed}
@attribute occupation {Exec-managerial,Handlers-cleaners,Prof-specialty,Other-service,Adm-clerical,Sales,Craft-repair,Transport-moving,Farming-fishing,Machine-op-inspct,Tech-support,Protective-serv,Armed-Forces,Priv-house-serv}
@attribute relationship {Husband,Not-in-family,Wife,Own-child,Unmarried,Other-relative}
@attribute race {White,Black,Asian-Pac-Islander,Amer-Indian-Eskimo,Other}
@attribute sex {Male,Female}
@attribute native-country {United-States,Cuba,Jamaica,India,Mexico,South,Puerto-Rico,Honduras,England,Canada,Germany,Iran,Philippines,Italy,Poland,Columbia,Cambodia,Thailand,Ecuador,Laos,Taiwan,Haiti,Portugal,Dominican-Republic,El-Salvador,France,Guatemala,China,Japan,Yugoslavia,Peru,Outlying-US(Guam-USVI-etc),Scotland,Trinadad&Tobago,Greece,Nicaragua,Vietnam,Hong,Ireland,Hungary,Holand-Netherlands}
@attribute work-status {PartTime,FullTime,OverTime}
@attribute capital-gain {None,High,Low}
@attribute capital-loss {None,High,Low}
@attribute salary {<=50K,>50K}

@data
Adult,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,Black,Female,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Divorced,Sales,Not-in-family,White,Male,United-States,PartTime,None,None,<=50K
Adult,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,FullTime,None,High,>50K
Senior,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,United-States,PartTime,None,None,<=50K
Adult,Private,Some-college,Divorced,Sales,Not-in-family,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Local-gov,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,Mexico,FullTime,None,None,<=50K
Adult,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Private,HS-grad,Never-married,Sales,Unmarried,White,Female,Mexico,PartTime,None,None,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,FullTime,High,None,>50K
Adult,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Bachelors,Never-married,Handlers-cleaners,Own-child,White,Female,United-States,PartTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Sales,Husband,Black,Male,United-States,PartTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,United-States,PartTime,None,None,<=50K
Adult,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,Some-college,Never-married,Sales,Unmarried,White,Female,?,FullTime,None,None,<=50K
Adult,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Self-emp-not-inc,Some-college,Widowed,Exec-managerial,Unmarried,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Widowed,Machine-op-inspct,Not-in-family,White,Male,United-States,FullTime,Low,None,<=50K
Child,Private,5th-6th,Never-married,Other-service,Other-relative,White,Male,Mexico,FullTime,None,None,<=50K
Adult,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,White,Female,Guatemala,FullTime,None,None,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,?,Bachelors,Married-civ-spouse,?,Husband,White,Male,United-States,PartTime,None,None,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,FullTime,Low,None,<=50K
Adult,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,FullTime,High,None,>50K
Adult,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,PartTime,None,None,<=50K
Adult,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,FullTime,None,None,<=50K
Senior,Private,1st-4th,Married-civ-spouse,Prof-specialty,Husband,White,Male,Poland,PartTime,None,None,<=50K
Adult,Private,HS-grad,Separated,Other-service,Other-relative,Black,Female,United-States,PartTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Some-college,Married-civ-spouse,Other-service,Husband,Black,Male,United-States,PartTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,?,5th-6th,Married-civ-spouse,?,Wife,White,Female,Mexico,FullTime,None,None,<=50K
Adult,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,Poland,FullTime,None,None,>50K
Adult,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Private,Assoc-acdm,Never-married,Handlers-cleaners,Not-in-family,White,Male,?,PartTime,None,None,<=50K
Adult,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,United-States,PartTime,None,None,<=50K
Adult,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Private,HS-grad,Separated,Other-service,Unmarried,Black,Female,United-States,PartTime,None,None,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,PartTime,None,None,<=50K
Adult,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Never-married,Exec-managerial,Own-child,Other,Female,Mexico,FullTime,None,None,<=50K
Adult,Private,Assoc-acdm,Divorced,Prof-specialty,Unmarried,White,Male,United-States,PartTime,None,None,<=50K
Adult,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,FullTime,None,None,>50K
Adult,Private,Bachelors,Never-married,Sales,Own-child,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,10th,Never-married,Handlers-cleaners,Other-relative,White,Male,Mexico,FullTime,None,None,<=50K
Adult,Private,Some-college,Divorced,Sales,Unmarried,White,Female,United-States,PartTime,None,None,<=50K
Adult,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,United-States,FullTime,Low,None,<=50K
Child,Private,10th,Never-married,Other-service,Own-child,White,Male,United-States,FullTime,None,None,<=50K
Child,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Some-college,Never-married,Adm-clerical,Unmarried,Other,Female,United-States,PartTime,None,None,<=50K
Adult,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,PartTime,None,None,<=50K
Adult,Private,HS-grad,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,United-States,FullTime,None,None,<=50K
Adult,Self-emp-inc,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,FullTime,None,High,<=50K
Adult,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,PartTime,None,None,>50K
Adult,Private,1st-4th,Divorced,Priv-house-serv,Not-in-family,White,Female,United-States,PartTime,None,None,<=50K
Adult,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Federal-gov,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,FullTime,Low,None,>50K
Adult,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,OverTime,None,None,<=50K
Adult,Private,HS-grad,Never-married,Adm-clerical,Other-relative,White,Female,United-States,FullTime,None,High,<=50K
Adult,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,FullTime,None,None,<=50K
Adult,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,OverTime,None,None,<=50K
Adult,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,Canada,FullTime,None,None,<=50K
Adult,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Private,12th,Never-married,Sales,Not-in-family,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,United-States,FullTime,None,None,>50K
Adult,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,?,HS-grad,Married-civ-spouse,?,Wife,White,Female,United-States,PartTime,None,None,<=50K
Adult,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Assoc-voc,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,PartTime,None,None,<=50K
Adult,Private,Assoc-acdm,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,FullTime,Low,None,>50K
Adult,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,FullTime,None,None,>50K
Senior,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States,PartTime,None,None,<=50K
Adult,Private,Some-college,Never-married,Tech-support,Not-in-family,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,United-States,PartTime,None,None,<=50K
Adult,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,PartTime,None,None,>50K
Adult,Private,Some-college,Married-spouse-absent,Prof-specialty,Own-child,Black,Female,United-States,FullTime,None,None,<=50K
Adult,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Self-emp-not-inc,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,PartTime,None,None,<=50K
Adult,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Black,Female,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Black,Male,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,PartTime,None,None,<=50K
Adult,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,United-States,FullTime,None,None,<=50K
Child,?,Some-college,Never-married,?,Own-child,Black,Female,United-States,PartTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,FullTime,None,High,>50K
Adult,Private,Bachelors,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,FullTime,None,None,<=50K
Adult,?,Masters,Married-civ-spouse,?,Wife,Black,Female,United-States,PartTime,High,None,>50K
Adult,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,United-States,FullTime,None,None,<=50K
Adult,Federal-gov,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,England,PartTime,None,None,<=50K
Adult,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Masters,Divorced,Prof-specialty,Unmarried,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,Bachelors,Divorced,Prof-specialty,Unmarried,White,Male,United-States,FullTime,None,Low,>50K
Adult,Local-gov,Masters,Divorced,Exec-managerial,Not-in-family,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Self-emp-not-inc,Bachelors,Never-married,Sales,Not-in-family,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,FullTime,None,None,<=50K
Adult,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,?,Bachelors,Married-civ-spouse,?,Husband,White,Male,United-States,PartTime,None,None,>50K
Adult,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,OverTime,None,None,>50K
Adult,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States,FullTime,None,None,<=50K
Adult,Local-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,FullTime,Low,None,>50K
Adult,Private,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Federal-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,FullTime,None,None,<=50K
Adult,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,FullTime,None,None,>50K
Adult,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Local-gov,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,United-States,PartTime,None,None,<=50K
Adult,Private,HS-grad,Divorced,Sales,Not-in-family,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,PartTime,None,None,<=50K
Adult,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Male,United-States,PartTime,None,None,<=50K
Adult,Self-emp-inc,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,United-States,PartTime,None,None,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,FullTime,None,Low,<=50K
Adult,Private,Assoc-acdm,Divorced,Prof-specialty,Unmarried,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,FullTime,None,High,>50K
Adult,State-gov,Bachelors,Divorced,Adm-clerical,Unmarried,White,Male,United-States,PartTime,Low,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Germany,FullTime,None,None,>50K
Adult,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,PartTime,Low,None,<=50K
Adult,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,FullTime,None,None,>50K
Child,Private,11th,Never-married,Exec-managerial,Own-child,White,Female,United-States,PartTime,None,None,<=50K
Adult,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Private,HS-grad,Widowed,Sales,Not-in-family,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,Black,Female,United-States,FullTime,None,None,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,India,FullTime,High,None,>50K
Adult,Local-gov,Bachelors,Never-married,Protective-serv,Not-in-family,White,Male,United-States,FullTime,None,None,<=50K
